,Unnamed: 0,NomdelGrup,Estil,Poblacio,URLvideoYoutube,lat,lon,Region,Nom_Estil,NumRegio
67,67,Tomeu Juan Fuster,Cantautor,Palma de Mallorca (Palma),https://www.youtube.com/playlist?list=PLIHZApSkCjI2gbrXGX0sEdxAD38LZ5qPv,39.548356743150194,2.6386091856026295,Illes Balears,Tomeu Juan Fuster: Cantautor,3.0
68,68,Lola Bou & Manel Brancal,Música d'autor,Castelló (Plana Alta),https://www.youtube.com/watch?v=LNrWQPKdEEo,40.2602227611566,-0.05492200184885305,Castelló / Castellón,Lola Bou & Manel Brancal: Música d'autor,nan
69,69,LA FERA,"Reagge, rock, ska",Hospitalet de Llobregat (Barcelonès),https://www.youtube.com/watch?v=AfMpOIolt0I,41.360701429375325,2.1089334170521905,Catalunya,"LA FERA: Reagge, rock, ska",1.0
70,70,Eva Verde & Publio Delgado,Cançó d'autor/jazz/folk/mediterrani,Barcelona (Barcelonès),None,41.39051598011294,2.1823339956849703,Catalunya,Eva Verde & Publio Delgado: Cançó d'autor/jazz/folk/mediterrani,1.0
71,71,Bricks The Yet,Ska alternatiu / Rock,Vall D'Uixó (Plana Baixa),https://www.youtube.com/watch?v=SgYVcPXuRa0&ab_channel=BricksTheYet,39.83284847866595,-0.22944420102517246,Comunitat Valenciana,Bricks The Yet: Ska alternatiu / Rock,2.0
72,72,Confinaps,pop rock,Caldes de Montbui (Vallès Oriental),https://www.youtube.com/watch?v=Afy55mxcowc,41.63467260932614,2.1696084566802036,Catalunya,Confinaps: pop rock,1.0
73,73,Dolphins Class,Funk-rock alternatiu,GIRONA (Gironès),None,41.9834063223716,2.82761068691091,Catalunya,Dolphins Class: Funk-rock alternatiu,1.0
74,74,A Kontra Korrent,"Punk, rock, ska",Lleida (Serra de Tramuntana),https://www.youtube.com/watch?v=vEYwgPAa33A,41.61842367417152,0.6282330407866863,Catalunya,"A Kontra Korrent: Punk, rock, ska",1.0
75,75,Roko Banana,"Math Rock, Rock Progressiu",Banyoles (Pla de l'Estany),https://www.youtube.com/watch?v=FWx1dkZu1RU&t,42.12428220980855,2.773354888060874,Catalunya,"Roko Banana: Math Rock, Rock Progressiu",1.0
76,76,Ovidi Llorente Saguer,Cançó d'autor,Girona (Gironès),None,41.97982749423612,2.8282388228917337,Catalunya,Ovidi Llorente Saguer: Cançó d'autor,1.0
77,77,Ninot,Pop despreocupat,08870 (Garraf),https://www.youtube.com/watch?v=4j-wfCGSGWk,41.245390269088716,1.8089995701411496,Catalunya,Ninot: Pop despreocupat,1.0
78,78,Xavi Martí,Cançó d'autor,Sueca (Ribera Baixa),https://www.youtube.com/watch?v=cJDcsJkNS5E,39.21183253548576,-0.310727717025508,Comunitat Valenciana,Xavi Martí: Cançó d'autor,2.0
79,79,Iglú,Pop i indie electrònic,Barcelona (Barcelonès),https://www.youtube.com/watch?v=8SZEGLTt73g,41.38701118481005,2.18588105112937,Catalunya,Iglú: Pop i indie electrònic,1.0
80,80,Biel Martí,Folk Country,Barcelona (Barcelonès),https://www.youtube.com/watch?v=arkqfR3n6IA&ab_channel=capitalh31,41.391949090235336,2.1859525436150387,Catalunya,Biel Martí: Folk Country,1.0
81,81,Daniel,"Pop, experimental, alternativa",Barcelona (Barcelonès),https://www.youtube.com/watch?v=HIgZj8uRiSY,41.38352966349582,2.1816676310615426,Catalunya,"Daniel: Pop, experimental, alternativa",1.0
82,82,Marco Pompero,Indie Folk,Alcoi (Alcoi),https://www.youtube.com/watch?v=oa0ueHcvE9A&t=8s,38.70250535543723,-0.4679636000593182,Comunitat Valenciana,Marco Pompero: Indie Folk,2.0
83,83,Vèrtex Buit,Cançó d’autor / Rock alternatiu,Golmés (Pla d'Urgell),https://www.youtube.com/watch?v=rOKl5a7laus,41.63968895546934,0.9338687589358133,Catalunya,Vèrtex Buit: Cançó d’autor / Rock alternatiu,1.0
84,84,Ofir Chinchilla,Pop Rock,Banyoles (Pla de l'Estany),https://www.youtube.com/channel/UCSbwIr0BUlmb3gEtTX-wISQ,42.11994391074411,2.770536121487333,Catalunya,Ofir Chinchilla: Pop Rock,1.0
85,85,Pieceszx,Música electrònica,Barcelona (Barcelonès),https://www.youtube.com/watch?v=W1P7inSARhs,41.38640601855901,2.1785337889484264,Catalunya,Pieceszx: Música electrònica,1.0
86,86,Luz Mutante,Cançó d'autor - Rock,Rubí (Vallès Occidental),None,41.502741995807696,2.0325062020825615,Catalunya,Luz Mutante: Cançó d'autor - Rock,1.0
87,87,xavi luka,pop,lleida (Segrià),None,41.62232547055996,0.628083144434614,Catalunya,xavi luka: pop,1.0
88,88,Carla Font,Pop,Lleida (Segrià),https://www.youtube.com/watch?v=HpPPXD9KzB4,41.6202852633051,0.6344528336896134,Catalunya,Carla Font: Pop,1.0
89,89,the taffaners,fusió,Campdevànol (Ripollès),None,42.23175608537362,2.170736416894523,Catalunya,the taffaners: fusió,1.0
90,90,Fills del Sr. President,pop rock blues,Girona-Barcelona (Baix Empordà),https://www.youtube.com/watch?v=tYOcPYR6GtU,41.37104075043376,2.1064530383229862,Catalunya,Fills del Sr. President: pop rock blues,1.0
91,91,Els Triple Malta,"mescla d'estils, entre pop, rock, newage, bossanova... però sempre amb una bona cervesa",San Vicenç de Calders (Baix Penedès),None,41.19095664600939,1.5294515917194724,Catalunya,"Els Triple Malta: mescla d'estils, entre pop, rock, newage, bossanova... però sempre amb una bona cervesa",1.0
92,92,Llunari,"Cantautor (amb tocs de Rock, Pop, Electrònica)",Puigcerdà (Cerdanya),https://www.youtube.com/watch?v=qPTtYLeCeOA&list=OLAK5uy_maO3dJ13ILNu22F7AzxyVt5FgxuJ5Wk7o,42.43741998825578,1.9295438198579662,Catalunya,"Llunari: Cantautor (amb tocs de Rock, Pop, Electrònica)",1.0
93,93,Despit,Rock mestissatge electrònic,Torroella de Montgrí (Baix Empordà),https://www.youtube.com/watch?v=Hjc1i6MzTo0,42.043199686509055,3.131248149357124,Catalunya,Despit: Rock mestissatge electrònic,1.0
94,94,Microhomes,Indie Pop,Barcelona (Barcelonès),https://www.youtube.com/watch?v=DygdA2HhT8o,41.38672028736152,2.1782553766476127,Catalunya,Microhomes: Indie Pop,1.0
95,95,Dan Peralbo,pop-rock,Barcelona (Barcelonès),https://www.youtube.com/watch?v=kPMdlY5qaRQ&t=150s,41.38441910810147,2.185385301019483,Catalunya,Dan Peralbo: pop-rock,1.0
96,96,TTC,Punk Rock,El Pla de Santa Maria (Alt Camp),http://YOUTUBE: https://www.youtube.com/playlist?list=PL47KcQijm9e2CkHWFj3_ubvEuyyTgDYYw,41.37090785005234,1.3000358714995588,Catalunya,TTC: Punk Rock,1.0
97,97,Pete Lala,Neo-soul,València (València),https://www.youtube.com/watch?v=-fGe6bp2hlY,39.47041740406752,-0.36912345980159006,Comunitat Valenciana,Pete Lala: Neo-soul,2.0
98,98,Joan Rafart,Comercial,Solsona (Solsonès),None,42.00303122123116,1.5211099994635364,Catalunya,Joan Rafart: Comercial,1.0
99,99,Joan Delapse,Pop acústic en català,Granollers (Barcelonès),None,41.61122792394369,2.2892526183309685,Catalunya,Joan Delapse: Pop acústic en català,1.0
100,100,Terra Ferma,"Ska-fusió; barreja de rock, reggae, rap i hip-hop",Reus (Baix Camp),https://www.youtube.com/watch?v=tA8Ybx56aGQ,41.16385829242647,1.1149327774552773,Catalunya,"Terra Ferma: Ska-fusió; barreja de rock, reggae, rap i hip-hop",1.0
101,101,Sam Darris,Pop,Canet de Mar  (Maresme),None,41.5931668282421,2.5790421151157346,Catalunya,Sam Darris: Pop,1.0
102,102,Capvespre,Pop,Valencia (València),None,39.475611713777035,-0.3741058161566272,Comunitat Valenciana,Capvespre: Pop,2.0
103,103,Petit Taller de Cançons,"Pop, Public Familiar",Reus (Baix Camp),None,41.15967388094034,1.1120897678426016,Catalunya,"Petit Taller de Cançons: Pop, Public Familiar",1.0
104,104,DINGDONG SYSTEM,Electrònica Hip Hop,València (València),None,39.47871493546174,-0.37435925896053557,Comunitat Valenciana,DINGDONG SYSTEM: Electrònica Hip Hop,2.0
105,105,Josep Romaní,Pop Romàntic / fraternal,Montuïri  (Pla de Mallorca),None,39.56903744545334,2.9842632618083287,Illes Balears,Josep Romaní: Pop Romàntic / fraternal,3.0
106,106,Toc de Sal,pop/reggae català,Barcelona (Barcelonès),None,41.384757223023946,2.1803151999065458,Catalunya,Toc de Sal: pop/reggae català,1.0
107,107,REVOLT,Poprock,Viladecavalls (Vallès Occidental),None,41.559152252990216,1.9618366833641676,Catalunya,REVOLT: Poprock,1.0
108,108,SMUSSA,rock,Vinalesa (Valencia) (Horta Nord),https://www.youtube.com/watch?v=laEeBJKh_3U,39.53792879035897,-0.3695389236281933,Comunitat Valenciana,SMUSSA: rock,2.0
109,109,Ramonets,Rock&Roll familiar,València (València),https://www.youtube.com/watch?v=ZMnBSSpfsyA,39.47208659170784,-0.37069605687570417,Comunitat Valenciana,Ramonets: Rock&Roll familiar,2.0
110,110,Suc i Sopes,Pop-Rock,Ciutadella (Menorca),https://www.youtube.com/watch?v=tK0N0Wqgqs8,40.00391215060234,3.8380238745693016,Illes Balears,Suc i Sopes: Pop-Rock,3.0
111,111,Piergaró,Power-pop,Ca'n Picafort (Mallorca) (Serra de Tramuntana),None,39.777989190677424,3.1500309176749277,Illes Balears,Piergaró: Power-pop,3.0
112,112,La Ruba,"Rock, indie, pop",Gandia (Safor),https://www.youtube.com/watch?v=3WijXH5veIQ,38.972674731079785,-0.17483397471676781,Comunitat Valenciana,"La Ruba: Rock, indie, pop",2.0
113,113,GELUC,"Fusió de diferents estils (com ara Txarango,Oques grasses, Doctor Prats, Manel...)",Vic (Osona),https://www.youtube.com/watch?v=QIgSVpPfbz8,41.935679199625355,2.257880431855628,Catalunya,"GELUC: Fusió de diferents estils (com ara Txarango,Oques grasses, Doctor Prats, Manel...)",1.0
